Temperature,Humidity,Pressure,Precipitation
53.96,96.76,29.75,0
60.98,93.2,29.78,0
60.98,86.81,29.8,0
60.08,86.2,29.83,0
57.92,69.55,29.86,0
51.98,80.11,29.92,0
46.04,67.68,29.97,0
42.98,64.92,30.02,0
42.08,67.2,30.07,0
41.0,67.07,30.11,0
41.0,67.07,30.14,0
42.08,62.02,30.16,0
41.0,52.53,30.19,0
42.08,48.52,30.21,0
41.0,46.19,30.22,0
44.06,42.98,30.25,0
44.06,36.32,30.28,0
44.06,31.82,30.31,0
42.08,28.84,30.35,0
41.0,26.22,30.39,0
39.02,29.73,30.42,0
37.04,29.39,30.46,0
35.06,34.75,30.48,0
33.98,36.28,30.51,0
32.0,42.92,30.53,0
30.92,48.93,30.54,0
30.02,53.22,30.56,0
30.02,53.22,30.58,0
28.94,55.62,30.59,0
28.04,57.71,30.6,0
26.06,59.73,30.62,0
26.06,56.95,30.64,0
26.06,56.95,30.66,0
28.04,48.06,30.68,0
28.94,46.32,30.68,0
32.0,40.9,30.67,0
33.98,39.63,30.65,0
35.96,36.63,30.63,0
35.06,30.26,30.6,0
37.04,29.39,30.59,0
37.04,36.53,30.58,0
33.98,43.26,30.58,0
32.0,53.54,30.57,0
32.0,60.6,30.55,0
33.08,66.06,30.53,0
33.98,66.68,30.51,0
33.98,69.24,30.47,0
35.96,66.93,30.44,0
35.96,66.93,30.42,0
35.96,69.47,30.38,0
35.96,72.64,30.37,0
35.96,72.64,30.33,0
37.04,72.22,30.27,0
35.96,81.7,30.26,1
37.04,75.48,30.25,1
37.94,69.71,30.24,0
37.04,69.6,30.23,0
37.94,69.71,30.21,0
39.02,66.82,30.2,0
42.08,62.02,30.17,0
44.06,57.48,30.13,0
48.02,53.62,30.09,0
48.92,54.15,30.06,0
51.08,51.8,30.03,0
53.06,50.28,30.01,0
51.98,54.22,29.98,0
53.06,54.38,29.98,0
51.08,58.5,29.97,0
51.08,56.05,29.96,0
50.0,60.89,29.95,0
50.0,60.89,29.94,0
48.92,73.99,29.91,1
46.94,83.1,29.9,1
46.94,86.02,29.87,1
46.94,83.1,29.85,0
46.04,88.99,29.82,1
46.04,88.99,29.81,1
46.04,88.99,29.8,0
46.94,86.02,29.78,0
46.94,86.02,29.78,0
48.02,86.08,29.77,0
48.92,83.23,29.77,0
50.0,82.74,29.75,0
50.0,82.74,29.74,0
51.98,80.11,29.71,0
53.06,82.95,29.68,0
55.04,77.17,29.65,0
57.02,74.3,29.63,0
59.0,72.04,29.61,0
60.08,72.16,29.6,0
59.0,74.99,29.6,0
60.08,72.16,29.59,0
60.98,69.89,29.58,0
60.98,69.89,29.58,0
57.92,83.84,29.55,1
57.02,89.49,29.54,1
55.94,96.79,29.52,1
57.92,93.11,29.44,1
57.02,93.09,29.45,1
55.94,96.79,29.42,1
57.02,96.17,29.43,1
57.02,93.09,29.42,1
57.02,93.09,29.43,1
55.94,90.04,29.45,1
55.04,79.81,29.49,1
55.04,83.09,29.49,0
55.94,74.69,29.48,0
57.02,74.3,29.49,0
57.02,74.3,29.48,0
57.92,71.93,29.48,0
57.92,61.96,29.47,0
53.06,71.41,29.53,1
51.08,79.49,29.58,1
46.94,70.74,29.65,1
44.96,62.86,29.7,0
42.98,55.24,29.77,0
42.08,52.7,29.82,0
39.92,50.41,29.87,0
39.02,45.86,29.93,0
37.04,43.78,29.97,0
35.96,36.63,30.02,0
33.98,41.25,30.05,0
33.08,42.76,30.09,0
32.0,46.84,30.12,0
30.92,51.31,30.15,0
30.02,53.22,30.18,0
28.94,55.62,30.22,0
28.04,57.71,30.24,0
28.94,55.62,30.27,0
32.0,51.08,30.27,0
33.98,49.44,30.24,0
35.06,47.36,30.23,0
37.94,47.84,30.23,0
37.94,40.32,30.19,0
35.96,51.72,30.17,0
35.96,54.16,30.16,0
35.96,58.89,30.09,0
37.04,56.43,30.1,0
33.08,91.65,30.09,1
33.08,91.65,30.05,1
33.08,95.75,30.01,1
33.08,95.75,29.96,1
33.08,95.75,29.91,1
33.08,95.75,29.89,1
33.08,95.75,29.85,1
33.08,95.75,29.81,1
33.08,95.75,29.81,0
33.08,95.75,29.81,0
33.98,92.35,29.84,0
33.98,92.35,29.87,0
35.06,84.68,29.91,0
35.06,78.11,29.96,0
35.06,72.0,30.01,0
35.96,61.63,30.05,0
37.94,54.47,30.1,0
39.02,49.89,30.14,0
42.08,46.37,30.17,0
42.08,46.37,30.18,0
44.06,42.98,30.2,0
44.06,41.06,30.21,0
42.98,44.79,30.22,0
42.98,44.79,30.25,0
42.08,46.37,30.28,0
41.0,46.19,30.3,0
39.02,52.21,30.32,0
39.92,48.17,30.35,0
39.92,46.36,30.35,0
37.94,54.47,30.37,0
37.94,52.04,30.37,0
39.02,49.89,30.37,0
37.04,59.05,30.37,0
37.04,64.13,30.37,0
37.04,72.22,30.37,0
37.04,75.48,30.36,0
39.02,69.83,30.37,0
39.92,67.43,30.36,0
41.0,67.07,30.36,0
44.06,62.29,30.37,0
46.04,60.34,30.35,0
46.04,62.55,30.35,0
46.94,63.13,30.31,0
46.94,68.28,30.29,0
46.94,70.74,30.25,0
48.02,70.86,30.24,0
48.92,70.96,30.23,0
48.02,79.79,30.2,0
48.02,89.09,30.21,1
48.92,89.74,30.19,1
48.02,92.81,30.19,1
48.02,96.02,30.2,1
48.02,96.02,30.18,0
48.02,96.02,30.18,0
46.94,100.0,30.16,0
48.92,92.84,30.16,0
50.0,96.06,30.15,0
50.0,96.06,30.14,0
50.0,96.06,30.13,0
50.0,92.87,30.14,0
50.0,92.87,30.15,0
50.0,100.0,30.16,0
51.08,96.07,30.18,0
51.98,92.94,30.19,0
53.06,92.97,30.19,0
53.96,89.96,30.19,0
55.94,83.71,30.17,0
59.0,77.52,30.15,0
62.96,70.11,30.13,0
64.94,67.61,30.13,0
66.02,65.12,30.12,0
66.92,63.13,30.13,0
66.02,65.12,30.14,0
66.92,65.66,30.16,0
60.98,75.18,30.16,0
62.96,72.45,30.16,0
64.94,72.66,30.17,0
64.04,77.95,30.17,0
62.96,80.96,30.18,0
62.06,80.37,30.17,0
57.02,86.6,30.16,0
55.04,93.03,30.15,0
55.94,90.04,30.15,0
55.94,90.04,30.15,0
60.98,89.67,30.14,0
62.06,86.31,30.14,0
62.96,83.62,30.15,0
62.96,83.62,30.14,0
64.04,80.52,30.14,0
66.92,72.86,30.13,0
71.96,61.34,30.09,0
73.94,59.66,30.07,0
75.02,57.54,30.05,0
77.0,53.88,30.05,0
78.08,50.03,30.05,0
78.08,50.03,30.06,0
73.94,62.0,30.08,0
73.04,63.9,30.1,0
69.08,58.61,30.16,0
62.06,83.56,30.21,1
60.08,74.59,30.22,1
60.08,64.38,30.24,0
59.0,64.25,30.26,0
57.92,66.78,30.28,1
55.94,40.05,30.3,0
53.06,46.46,30.34,0
50.0,56.7,30.35,0
48.02,65.56,30.4,0
44.96,76.24,30.4,0
46.04,67.68,30.39,0
42.98,79.37,30.43,1
44.06,76.16,30.44,1
44.96,70.51,30.47,1
46.04,67.68,30.45,1
46.04,60.34,30.43,0
44.06,59.62,30.4,0
42.08,70.19,30.4,1
39.92,79.11,30.43,1
39.02,85.54,30.44,1
37.94,89.24,30.49,0
37.94,85.48,30.47,0
37.94,82.45,30.5,0
37.04,81.79,30.52,0
35.96,85.35,30.49,0
35.96,85.35,30.5,0
35.96,85.35,30.5,0
35.96,85.35,30.48,0
39.02,95.86,30.23,1
37.04,81.79,30.49,1
37.04,92.46,30.46,1
37.94,89.24,30.41,1
37.94,92.49,30.35,1
37.94,96.52,30.28,1
39.02,92.52,30.25,0
39.92,96.55,30.2,1
39.92,92.55,30.15,1
39.92,96.55,30.13,0
41.0,92.59,30.12,0
42.98,88.85,30.02,0
42.98,88.85,30.01,0
42.98,86.99,30.01,0
44.06,88.9,29.99,0
44.06,88.9,30.0,0
44.06,88.9,30.01,0
44.06,88.9,30.02,0
46.04,85.97,30.02,0
48.02,79.79,30.02,0
50.0,74.1,30.01,0
53.06,58.78,30.01,0
53.96,56.88,30.03,0
53.96,56.88,30.0,0
53.06,56.34,29.99,0
51.08,65.48,29.99,1
48.02,79.79,30.03,1
46.94,86.02,30.04,1
46.04,88.99,30.03,1
46.94,89.65,30.03,1
46.94,89.65,30.04,0
46.94,89.65,30.06,0
44.96,92.72,30.07,0
44.96,92.72,30.06,1
42.98,79.37,30.06,0
42.98,79.37,30.06,0
42.98,79.37,30.02,0
42.98,79.37,30.0,0
42.08,85.13,30.01,1
41.0,92.59,29.98,1
41.0,95.89,29.96,1
41.0,92.59,29.97,1
41.0,95.89,29.96,1
41.0,92.59,29.92,1
41.0,92.59,29.88,1
41.0,92.59,29.86,1
41.0,92.59,29.85,1
41.0,92.59,29.8,1
41.0,95.89,29.82,1
42.08,95.91,29.81,1
42.08,91.98,29.84,0
42.98,88.85,29.82,0
42.98,92.65,29.82,0
42.98,92.65,29.83,0
42.98,92.65,29.86,0
42.98,92.65,29.87,0
42.98,92.65,29.88,0
42.98,92.65,29.88,0
42.98,92.65,29.88,0
42.98,92.65,29.89,0
44.06,92.69,29.89,0
44.06,92.69,29.88,0
44.96,85.9,29.88,0
44.96,82.38,29.88,0
44.96,82.38,29.9,0
44.96,79.54,29.93,0
44.96,60.19,29.98,0
44.96,57.61,29.98,0
44.96,51.22,30.0,0
44.96,51.22,30.01,0
46.94,49.31,30.01,0
46.94,45.45,29.99,0
48.92,42.2,29.98,0
51.08,38.94,29.98,0
51.08,35.87,29.97,0
51.08,35.87,29.98,0
51.98,34.7,30.01,0
51.08,31.54,30.03,0
50.0,32.83,30.05,0
48.92,34.18,30.07,0
48.02,37.0,30.08,0
44.96,41.53,30.1,0
44.96,39.68,30.12,0
42.98,41.19,30.14,0
42.08,40.72,30.16,0
41.0,42.46,30.17,0
39.92,44.28,30.18,0
39.92,42.6,30.19,0
39.92,42.6,30.2,0
39.02,44.12,30.22,0
39.92,40.67,30.24,0
42.08,39.18,30.25,0
44.96,33.5,30.25,0
48.02,32.49,30.25,0
51.08,28.99,30.24,0
53.06,28.22,30.2,0
53.96,27.31,30.16,0
55.04,26.26,30.14,0
55.04,27.28,30.12,0
53.06,33.35,30.11,0
48.92,37.43,30.1,0
48.02,40.2,30.1,0
48.92,42.2,30.09,0
48.92,42.2,30.1,0
48.02,42.05,30.07,0
48.02,43.64,30.06,0
46.04,45.3,30.06,0
44.96,47.2,30.06,0
44.06,48.84,30.05,0
44.06,48.84,30.03,0
44.06,46.7,30.01,0
44.06,46.7,30.0,0
42.98,50.9,29.99,0
42.98,50.9,29.98,0
44.06,50.7,29.97,0
44.96,48.99,29.96,0
46.04,49.16,29.95,0
48.92,44.12,29.92,0
51.98,40.87,29.88,0
55.04,38.19,29.84,0
59.0,34.34,29.8,0
60.08,34.52,29.77,0
60.98,33.44,29.76,0
59.0,38.85,29.74,0
59.0,37.47,29.74,0
57.02,41.71,29.74,0
57.92,40.38,29.74,0
57.02,43.54,29.74,0
57.02,43.54,29.72,0
55.94,46.92,29.72,0
55.04,48.48,29.73,0
55.04,48.48,29.73,0
53.96,50.42,29.73,0
53.06,52.11,29.7,0
53.06,52.11,29.69,0
51.08,56.05,29.69,0
51.08,58.5,29.7,0
51.08,58.5,29.71,0
53.06,54.38,29.71,0
55.94,50.73,29.69,0
57.02,54.97,29.7,0
59.0,51.21,29.71,0
59.0,51.21,29.69,0
57.92,53.22,29.67,0
59.0,51.21,29.65,0
59.0,51.21,29.63,0
57.02,52.72,29.6,0
55.94,54.81,29.57,0
55.94,52.92,29.54,0
55.04,52.42,29.52,0
53.96,56.88,29.49,0
50.0,71.08,29.46,1
46.04,92.75,29.44,1
44.06,92.69,29.41,1
44.06,92.69,29.37,1
42.98,88.85,29.32,1
42.08,91.98,29.27,1
42.98,92.65,29.22,1
42.98,92.65,29.18,1
41.0,92.59,29.16,1
39.02,92.52,29.15,1
37.04,92.46,29.14,1
37.04,88.56,29.13,1
35.06,92.39,29.11,1
35.06,92.39,29.13,1
35.96,92.42,29.14,1
35.06,92.39,29.14,1
37.04,88.56,29.15,1
35.96,89.15,29.17,1
35.96,89.15,29.21,1
35.06,88.46,29.25,1
33.98,92.35,29.31,1
33.98,92.35,29.39,1
33.98,92.35,29.45,1
35.06,81.63,29.5,1
35.96,75.37,29.53,0
35.96,72.64,29.57,0
35.96,69.47,29.59,0
35.96,69.47,29.62,0
35.96,66.93,29.65,0
37.04,66.57,29.65,0
37.04,66.57,29.66,0
37.04,66.57,29.67,0
37.04,66.57,29.68,0
37.04,66.57,29.72,0
37.04,66.57,29.76,0
37.94,64.25,29.81,0
39.92,59.47,29.83,0
41.0,54.94,29.83,0
44.06,53.01,29.82,0
46.94,49.31,29.81,0
48.02,47.35,29.81,0
46.04,51.01,29.82,0
48.92,47.84,29.83,0
46.04,53.31,29.86,0
44.06,55.0,29.88,0
44.06,57.48,29.91,0
42.98,59.91,29.93,0
41.0,64.66,29.96,0
41.0,59.62,29.96,0
41.0,59.62,29.95,0
41.0,59.62,29.95,0
41.0,59.62,29.95,0
41.0,59.62,29.95,0
39.92,64.52,29.95,0
39.92,64.52,29.95,0
39.92,62.18,29.95,0
39.92,62.18,29.95,0
39.02,64.4,29.96,0
39.92,54.78,29.97,0
39.92,57.29,29.98,0
41.0,54.94,29.98,0
41.0,57.03,29.98,0
42.98,50.9,29.96,0
41.0,57.03,29.95,0
42.08,54.7,29.92,0
42.08,46.37,29.91,0
42.98,37.85,29.91,0
41.0,35.79,29.92,0
39.92,35.88,29.94,0
37.94,40.32,29.95,0
35.96,45.69,29.95,0
35.06,49.24,29.95,0
33.98,51.4,29.94,0
33.98,51.4,29.93,0
33.98,53.85,29.91,0
33.98,53.85,29.9,0
33.98,55.97,29.89,0
33.98,55.97,29.88,0
33.98,58.6,29.88,0
33.98,60.88,29.87,0
33.08,60.75,29.88,0
33.08,60.75,29.89,0
33.98,58.6,29.88,0
37.04,53.92,29.87,0
39.02,49.89,29.88,0
41.0,48.34,29.88,0
41.0,48.34,29.9,0
39.92,52.75,29.9,0
41.0,52.53,29.89,0
41.0,52.53,29.89,0
42.08,50.38,29.9,0
42.08,50.38,29.9,0
41.0,48.34,29.91,0
39.02,54.64,29.93,0
37.94,57.0,29.93,0
37.94,54.47,29.92,0
37.04,56.43,29.92,0
37.04,56.43,29.91,0
35.96,58.89,29.91,0
35.06,61.04,29.91,0
35.06,61.04,29.9,0
35.06,63.87,29.88,0
33.98,69.24,29.89,0
33.08,69.13,29.9,0
32.0,72.2,29.91,0
33.08,71.78,29.91,0
35.96,66.93,29.92,0
39.92,52.75,29.91,0
39.92,50.41,29.9,0
42.98,42.79,29.9,0
46.04,39.86,29.87,0
44.06,44.97,29.84,0
44.96,43.46,29.83,0
44.96,41.53,29.83,0
42.98,46.87,29.82,0
41.0,54.94,29.83,0
39.92,59.47,29.82,0
39.92,62.18,29.82,0
39.92,67.43,29.83,0
39.92,64.52,29.82,0
39.02,69.83,29.82,1
39.92,64.52,29.82,1
39.02,66.82,29.8,0
37.94,72.85,29.79,1
35.96,85.35,29.79,1
33.98,96.46,29.76,1
33.08,95.75,29.75,1
33.98,92.35,29.72,1
33.98,96.46,29.72,1
35.06,92.39,29.69,1
35.06,92.39,29.65,1
35.96,89.15,29.64,1
35.96,96.49,29.6,1
35.96,89.15,29.55,1
35.06,92.39,29.51,1
33.08,95.75,29.45,1
33.08,95.75,29.43,1
35.06,88.46,29.38,1
33.08,95.75,29.39,1
33.08,95.75,29.4,1
33.08,95.75,29.43,1
33.08,95.75,29.46,1
33.08,95.75,29.46,1
33.08,95.75,29.47,1
33.98,88.4,29.5,1
33.98,85.23,29.5,0
35.06,81.63,29.52,0
35.06,81.63,29.54,1
35.06,81.63,29.53,1
33.98,81.55,29.52,0
33.98,81.55,29.52,0
33.08,81.48,29.53,0
33.08,77.93,29.55,0
33.08,81.48,29.56,0
35.06,75.28,29.57,0
35.96,72.64,29.57,0
37.94,69.71,29.58,0
37.94,67.18,29.57,0
37.94,69.71,29.55,0
37.94,69.71,29.53,0
37.94,64.25,29.52,0
39.02,56.73,29.52,0
37.94,61.9,29.52,0
37.94,52.04,29.53,0
37.94,52.04,29.55,0
37.04,56.43,29.57,0
37.04,53.92,29.57,0
35.96,58.89,29.57,0
35.06,53.61,29.56,0
33.98,60.88,29.56,0
33.08,66.06,29.55,0
33.08,63.12,29.55,0
32.0,60.6,29.54,0
30.92,55.93,29.54,0
30.92,55.93,29.54,0
30.02,65.67,29.55,0
30.02,71.44,29.55,0
30.02,71.44,29.55,0
30.92,72.08,29.56,0
33.08,71.78,29.57,0
35.06,61.04,29.57,0
35.96,56.27,29.58,0
37.94,54.47,29.58,0
39.02,54.64,29.57,0
41.0,44.46,29.57,0
41.0,46.19,29.57,0
42.08,46.37,29.59,0
41.0,46.19,29.6,0
39.92,50.41,29.63,0
39.02,48.02,29.65,0
37.94,47.84,29.66,0
37.04,51.9,29.68,0
35.96,54.16,29.69,0
35.06,56.13,29.7,0
35.06,56.13,29.71,0
33.98,60.88,29.71,0
33.98,60.88,29.72,0
33.08,63.12,29.73,0
33.08,60.75,29.73,0
32.0,60.6,29.74,0
30.92,63.31,29.75,0
30.92,63.31,29.77,0
32.0,60.6,29.78,0
33.98,55.97,29.78,0
35.96,49.77,29.78,0
37.04,47.69,29.78,0
37.04,47.69,29.77,0
39.02,42.12,29.76,0
37.94,43.94,29.75,0
39.02,42.12,29.74,0
39.02,45.86,29.75,0
39.02,44.12,29.77,0
39.02,44.12,29.8,0
37.94,46.03,29.83,0
37.94,42.26,29.86,0
37.94,42.26,29.87,0
37.04,45.52,29.88,0
35.96,49.77,29.88,0
35.96,49.77,29.87,0
35.06,53.61,29.87,0
35.06,53.61,29.87,0
33.98,53.85,29.87,0
33.98,53.85,29.89,0
33.08,55.83,29.9,0
33.08,55.83,29.91,0
32.0,58.31,29.91,0
33.08,58.02,29.91,0
35.06,51.58,29.92,0
35.96,47.51,29.93,0
37.94,43.94,29.92,0
39.92,42.6,29.92,0
42.08,39.18,29.9,0
42.98,37.85,29.89,0
44.06,36.32,29.88,0
44.06,34.67,29.87,0
44.06,36.32,29.89,0
42.98,36.13,29.9,0
42.08,39.18,29.92,0
41.0,40.85,29.93,0
39.92,42.6,29.94,0
37.94,47.84,29.92,0
37.04,51.9,29.94,0
35.96,51.72,29.94,0
35.06,56.13,29.94,0
33.98,60.88,29.92,0
33.08,63.12,29.89,0
33.08,60.75,29.87,0
32.0,63.45,29.86,0
32.0,63.45,29.87,0
33.08,63.12,29.87,0
35.96,61.63,29.87,0
37.04,61.32,29.86,0
37.94,61.9,29.85,0
39.92,59.47,29.82,0
42.08,54.7,29.8,0
42.08,57.19,29.77,0
42.08,62.02,29.75,0
41.0,67.07,29.74,0
42.08,64.33,29.71,0
41.0,64.66,29.7,0
41.0,61.87,29.68,0
39.92,64.52,29.69,0
39.92,64.52,29.66,0
37.94,75.57,29.66,1
35.96,89.15,29.64,1
35.96,89.15,29.62,1
35.06,88.46,29.59,1
35.06,88.46,29.57,1
33.98,92.35,29.53,1
33.98,92.35,29.48,1
33.08,95.75,29.46,1
33.08,95.75,29.45,1
33.08,95.75,29.46,1
33.08,95.75,29.45,1
33.08,95.75,29.46,1
33.98,92.35,29.46,1
33.98,92.35,29.46,1
35.06,88.46,29.47,1
35.06,84.68,29.48,1
35.96,81.7,29.48,1
39.02,64.4,29.48,0
39.92,57.29,29.5,0
39.02,54.64,29.5,0
39.02,49.89,29.51,0
37.94,47.84,29.54,0
35.96,49.77,29.54,0
35.96,47.51,29.55,0
35.06,51.58,29.56,0
35.06,51.58,29.55,0
33.98,51.4,29.54,0
33.08,53.29,29.53,0
33.08,51.26,29.53,0
33.08,53.29,29.51,0
32.0,58.31,29.5,0
32.0,60.6,29.49,0
30.92,60.91,29.49,0
30.92,60.91,29.48,0
30.92,58.15,29.48,0
32.0,55.66,29.48,0
33.08,53.29,29.47,0
35.06,49.24,29.46,0
39.02,45.86,29.44,0
37.94,46.03,29.43,0
39.02,44.12,29.4,0
39.02,45.86,29.37,0
39.02,48.02,29.36,0
39.02,48.02,29.35,0
37.04,56.43,29.36,0
35.96,66.93,29.38,0
33.98,78.59,29.39,1
33.08,81.48,29.4,1
33.08,84.55,29.41,1
33.08,84.55,29.42,1
33.08,75.08,29.43,1
33.98,60.88,29.43,0
33.98,55.97,29.44,0
32.0,60.6,29.43,0
32.0,58.31,29.42,0
32.0,53.54,29.42,0
32.0,51.08,29.43,0
32.0,49.11,29.44,0
33.08,48.91,29.45,0
33.98,49.44,29.45,0
35.06,49.24,29.45,0
37.94,42.26,29.43,0
41.0,35.79,29.42,0
42.08,34.33,29.41,0
42.98,33.16,29.38,0
46.04,32.16,29.36,0
46.94,29.89,29.35,0
44.96,33.5,29.36,0
42.98,52.84,29.38,0
42.08,52.7,29.4,0
39.92,59.47,29.42,0
39.02,66.82,29.45,0
37.94,67.18,29.46,0
37.04,69.6,29.47,0
37.04,66.57,29.47,0
35.96,66.93,29.47,0
35.06,66.32,29.46,0
35.06,63.87,29.46,0
33.98,66.68,29.46,0
33.98,63.72,29.46,0
33.08,69.13,29.48,0
33.08,69.13,29.51,0
33.08,63.12,29.53,0
35.06,56.13,29.56,0
35.06,49.24,29.58,0
35.96,45.69,29.59,0
39.02,37.16,29.6,0
37.94,43.94,29.6,0
39.02,37.16,29.6,0
37.04,40.17,29.61,0
37.04,36.53,29.63,0
37.04,36.53,29.64,0
35.96,38.12,29.67,0
33.98,41.25,29.7,0
33.98,39.63,29.72,0
33.08,41.09,29.74,0
32.0,42.92,29.75,0
32.0,44.66,29.76,0
30.92,44.83,29.77,0
30.02,44.32,29.77,0
30.02,44.32,29.77,0
28.94,46.32,29.76,0
28.94,48.6,29.76,0
28.04,50.43,29.76,0
28.04,52.48,29.75,0
26.96,54.87,29.76,0
28.04,52.48,29.75,0
28.94,48.6,29.74,0
30.92,44.83,29.71,0
33.98,37.77,29.68,0
37.94,33.88,29.64,0
39.92,28.7,29.62,0
44.96,24.62,29.58,0
46.94,21.94,29.55,0
46.94,22.84,29.54,0
46.04,23.63,29.52,0
46.94,24.94,29.53,0
46.94,23.96,29.55,0
46.04,24.79,29.58,0
44.06,25.48,29.6,0
41.0,28.66,29.63,0
39.92,32.63,29.66,0
37.94,38.77,29.66,0
37.94,40.32,29.67,0
37.04,41.78,29.68,0
35.96,41.92,29.7,0
33.98,47.18,29.71,0
32.0,49.11,29.73,0
30.02,46.5,29.75,0
28.94,40.69,29.77,0
28.04,30.55,29.79,0
28.04,26.44,29.8,0
28.94,19.12,29.8,0
30.02,15.72,29.81,0
33.08,15.32,29.81,0
35.96,15.06,29.8,0
37.94,18.7,29.78,0
39.92,20.83,29.77,0
41.0,19.98,29.76,0
42.08,22.07,29.75,0
42.08,21.0,29.75,0
42.08,21.0,29.75,0
41.0,21.89,29.75,0
41.0,23.01,29.76,0
39.92,23.99,29.75,0
39.92,23.99,29.75,0
39.02,23.65,29.75,0
37.94,43.94,29.75,0
35.96,49.77,29.74,0
35.96,51.72,29.73,0
37.04,51.9,29.71,0
35.06,56.13,29.71,0
33.98,53.85,29.73,0
33.98,41.25,29.76,0
33.98,41.25,29.78,0
35.06,39.51,29.8,0
35.96,39.98,29.81,0
37.94,33.88,29.82,0
39.92,32.63,29.81,0
42.08,27.49,29.8,0
42.98,25.5,29.79,0
44.96,17.89,29.77,0
46.04,18.97,29.77,0
46.04,15.67,29.76,0
44.96,17.16,29.76,0
42.98,17.6,29.78,0
42.08,19.16,29.8,0
39.92,20.83,29.81,0
39.02,21.58,29.81,0
37.94,27.01,29.81,0
37.04,26.86,29.82,0
35.96,28.03,29.83,0
35.06,30.26,29.83,0
33.98,27.46,29.82,0
33.08,29.92,29.81,0
30.92,34.3,29.78,0
30.92,35.74,29.79,0
30.02,38.94,29.82,0
30.92,35.74,29.82,0
32.0,39.29,29.81,0
33.08,37.61,29.82,0
32.0,39.29,29.81,0
33.08,41.09,29.8,0
33.98,33.18,29.77,0
35.06,30.26,29.75,0
37.04,32.13,29.7,0
37.94,28.37,29.67,0
37.04,45.52,29.67,0
37.94,40.32,29.67,0
37.94,43.94,29.69,1
39.02,38.65,29.66,1
37.94,43.94,29.67,0
37.94,54.47,29.64,0
37.04,64.13,29.63,0
37.04,64.13,29.62,0
37.94,59.18,29.62,0
37.94,47.84,29.6,0
39.02,32.47,29.59,0
39.02,33.8,29.57,0
37.94,35.26,29.55,0
37.04,41.78,29.54,0
35.06,56.13,29.53,1
33.08,75.08,29.54,1
30.92,85.03,29.55,1
30.92,92.25,29.54,1
30.92,96.41,29.52,1
32.0,92.28,29.51,1
32.0,92.28,29.5,1
32.0,92.28,29.49,1
32.0,88.3,29.47,1
32.0,92.28,29.47,1
32.0,92.28,29.48,1
33.08,91.65,29.49,1
33.08,91.65,29.51,1
32.0,95.72,29.51,1
32.0,95.72,29.53,1
32.0,92.28,29.53,1
32.0,92.28,29.54,1
32.0,95.72,29.55,1
32.0,95.72,29.55,1
32.0,92.28,29.56,1
32.0,95.72,29.55,1
32.0,95.72,29.56,1
32.0,95.72,29.57,1
32.0,88.3,29.58,1
33.08,81.48,29.59,0
33.08,81.48,29.61,0
33.98,75.17,29.62,0
35.96,69.47,29.64,0
39.02,56.73,29.64,0
42.98,48.67,29.65,0
44.06,42.98,29.65,0
46.04,38.09,29.65,0
48.02,35.35,29.65,0
48.02,35.35,29.65,0
50.0,31.6,29.66,0
50.0,31.6,29.68,0
48.02,32.49,29.71,0
46.04,36.66,29.75,0
44.96,38.19,29.78,0
42.98,41.19,29.8,0
42.08,42.64,29.81,0
39.92,46.36,29.83,0
39.02,45.86,29.84,0
37.94,47.84,29.84,0
37.04,49.56,29.83,0
35.96,51.72,29.83,0
35.96,51.72,29.84,0
35.96,51.72,29.85,0
35.96,54.16,29.86,0
35.96,54.16,29.87,0
37.04,51.9,29.87,0
39.02,48.02,29.86,0
41.0,44.46,29.86,0
44.06,41.06,29.84,0
48.02,35.35,29.83,0
46.94,33.84,29.81,0
46.94,33.84,29.8,0
46.94,32.56,29.8,0
46.94,33.84,29.81,0
46.94,35.43,29.82,0
46.04,38.09,29.85,0
44.06,46.7,29.87,0
42.98,50.9,29.9,1
42.08,48.52,29.91,0
42.08,44.3,29.92,0
41.0,44.46,29.92,0
39.02,48.02,29.93,0
37.94,47.84,29.94,0
37.04,51.9,29.93,0
37.04,51.9,29.92,0
35.96,51.72,29.92,0
35.96,51.72,29.93,0
35.06,51.58,29.95,0
35.06,51.58,29.96,0
37.04,47.69,29.96,0
39.92,42.6,29.97,0
42.98,37.85,29.95,0
44.96,33.5,29.94,0
46.94,28.52,29.94,0
46.94,27.43,29.92,0
48.92,25.46,29.9,0
48.92,25.46,29.88,0
48.92,25.46,29.87,0
48.92,24.28,29.87,0
46.94,26.16,29.9,0
44.96,29.56,29.91,0
44.96,29.56,29.94,0
42.98,31.88,29.96,0
41.0,35.79,29.98,0
39.92,35.88,30.0,0
37.94,42.26,30.01,0
35.96,47.51,30.02,0
35.06,49.24,30.03,0
33.98,53.85,30.03,0
33.98,55.97,30.06,0
33.98,58.6,30.07,0
33.98,60.88,30.1,0
35.06,58.32,30.13,0
37.04,61.32,30.17,0
39.92,59.47,30.2,0
41.0,64.66,30.24,0
42.98,55.24,30.26,0
42.08,54.7,30.27,0
42.08,52.7,30.28,0
42.08,50.38,30.29,0
42.08,48.52,30.3,0
44.96,39.68,30.3,0
42.98,44.79,30.32,0
42.08,44.3,30.33,0
41.0,48.34,30.36,0
41.0,46.19,30.39,0
41.0,40.85,30.41,0
39.02,44.12,30.43,0
37.94,47.84,30.45,0
37.04,51.9,30.45,0
35.96,58.89,30.47,0
35.96,56.27,30.47,0
35.06,56.13,30.45,0
